Inspection ID	DBA Name	AKA Name	License #	Facility Type	Risk	Address	City	State	Zip	Inspection Date	Inspection Type	Results	Violations	Latitude	Longitude	Location
2610952	LA LUNA	LA LUNA	2601590.0	Restaurant	Risk 1 (High)	1726 S RACINE AVE	CHICAGO	IL	60608.0	2025-01-23	Complaint	Fail	"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF LIVE INSECT ACTIVITY ON SITE. OBSERVED ABOUT 25 LIVE SMALL FLIES LOCATED ON THE WALLS, CEILING, AND PIPES IN THE BASEMENT AREA BY THE LOW-TEMPERATURE DISH MACHINE. OBSERVED ABOUT 35 LIVE SMALL FLIES ON THE DRINK LINES AND WALL UNDER THE BAR AREA, ABOVE THE 3-COMPARTMENT SINK AND HAND WASHING SINK. INSTRUCTED TO ELIMINATE LIVE SMALL FLIES ACTIVITY, CLEAN AND SANITIZE AFFECTED AREAS, AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-020(A). | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-305.12 OBSERVED A PREP COOLER AND A CLEAN KITCHENWARE RACK BEING STORED DIRECTLY UNDER A SEWER PIPE LOCATED IN THE BASEMENT FOOD PREP AREA. INSTRUCTED NOT TO STORE ANYTHING UNDER SEWER PIPES OR PROVIDE ADEQUATE PROTECTION AROUND THE SEWER PIPE TO PREVENT ANY POSSIBLE CONTAMINATION. MANAGER REMOVED THE RACK AND THE PREP COOLER AT THE TIME OF THE INSPECTION. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-307.11 OBSERVED A LARGE BIN OF TORTILLA CHIPS BEING STORED ON THE BAR AREA COUNTER, THAT IS LOCATED LESS THAN 3 FEET FROM A CUSTOMER TOILET ROOM, WITHOUT ADEQUATE PROTECTION FROM POSSIBLE CONTAMINATION. INSTRUCTED TO PROVIDE ADEQUATE PROTECTION AT ALL TIMES FOR ANY FOODS STORED ON THE BAR COUNTER. THE MANAGER PROVIDED PLASTIC WRAP AT THE TIME OF THE INSPECTION. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED AN UNFINISHED WALL AND EXPOSED DRYWALL IN THE BASEMENT PREP AREA NEXT TO THE TOILET ROOM. INSTRUCTED TO PROVIDE AN EASILY CLEANABLE FINISHED SURFACE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: 8-404.13(B:4) OBSERVED PREVIOUS CORE VIOLATION NOT CORRECTED FROM INSPECTION REPORT #2590139 DATED 2/27/24; 51	5-205.15: **C** System Maintained in Good Repair (In Good Repair) 5-205.15 OBSERVED THE 3-COMPARTMENT SINK, LOCATED BY THE 1ST FLOOR FOOD PREP AREA, CONTINUOUSLY RUNNING AND UNABLE TO SHUT OFF PROPERLY. INSTRUCTED TO REPAIR. INSTRUCTED TO CORRECT PREVIOUS CORE VIOLATION. PRIORITY FOUNDATION. CITATION ISSUED 7-42-090. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: 8-304.11(A) OBSERVED THE MOST RECENT INSPECTION REPORT SUMMARY DATED 2/27/24 NOT POSTED FOR THE PUBLIC'S VIEW. INSTRUCTED ALWAYS TO POST THE MOST RECENT INSPECTION REPORT SUMMARY FOR THE PUBLIC'S VIEW AT ALL TIMES. PRIORITY FOUNDATION. CITATION ISSUED 7-42-010(B)."	41.8579956978484	-87.65657779871901	(41.8579956978484, -87.65657779871901)
2611479	MAR & SUCHII	MAR & SUCHII	2890583.0	Restaurant	Risk 1 (High)	3537 E 106TH ST	CHICAGO	IL	60617.0	2025-01-30	Canvass	Fail	48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL SANITIZING TEST KIT AVAILABLE. INSTRUCTED MANAGER TO PROVIDE TEST KIT FOR PROPER CONCENTRATION IN SANITIZING SOLUTIONS. PRIORITY FOUNDATION 7-38-005 CITATION ISSUED | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILDUP ON CEILING TILES IN PREP AREA. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.	41.702633526386265	-87.53747594423294	(41.702633526386265, -87.53747594423294)
2611481	WING STOP # 894	WING STOP # 894	2398793.0	Restaurant	Risk 1 (High)	5859 S KEDZIE AVE	CHICAGO	IL	60629.0	2025-01-30	Canvass	Pass	39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: FOOD STORAGE ON FLOOR IN WALK IN FREEZER. INSTD TO ELEVATE AT LEAST 6 INCHES ON PROPER SHELVING AND MAINTAIN | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: EXCESSIVE GREASE/DEBRIS ACCUMULATION AT INTERIOR OF FRYER CABINETS. INSTD TO CLEAN AND MAINTAIN. EXCESSIVE BLACK SUBSTANCE ON CAULKING UNDERNEATH POTATO SLICER. INSTD TO REMOVE BLACK SUBSTANCE AND MAINTAIN CLEAN CAULKING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: EXTERIOR OF TOILET ROOM DOOR NOT CLEAN, EXCESSIVE BLACK SUBSTANCE NOTED ON DOOR. INSTD TO CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MISSING COVER FOR LIGHTSWITCH NEAR UTILITY SINK. INSTD TO PROVIDE COVER AND MAINTAIN	41.78634119819243	-87.70320430797963	(41.78634119819243, -87.70320430797963)
2611487	DIRTY TIFFS CAFE	DIRTY TIFFS CAFE	2753804.0	Restaurant	Risk 1 (High)	225 E 47TH ST	CHICAGO	IL	60653.0	2025-01-30	Canvass	Pass	"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A 1/4"" GAP AT THE BOTTOM OF THE FRONT DOOR. MUST PROVIDE AND MAINTAIN A WEATHER STRIP TO PREVENT ENTRY POINT FOR PESTS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE INTERIOR OF THE REACH IN COOLERS TO REMOVE SPILLS AND DEBRIS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS, DUST AND/OR GREASE ON ATTACHED PIPE AND OTHER WALL FIXTURE. MUST CLEAN AND MAINTAIN."	41.80921877834854	-87.62003481112403	(41.80921877834854, -87.62003481112403)
2611460	SHERATON GRAND CHICAGO RIVERWALK	RIVERSIDE CAFE	2996898.0	Restaurant	Risk 3 (Low)	301 E NORTH WATER ST	CHICAGO	IL	60611.0	2025-01-30	License	Pass		41.88945828010943	-87.62036837642913	(41.88945828010943, -87.62036837642913)
2612321	UNICO LATIN FUSION CONTEMPORARY CUISINE	UNICO LATIN FUSION	3010969.0	Restaurant	Risk 3 (Low)	2435 S WESTERN AVE	CHICAGO	IL	60608.0	2025-02-18	Non-Inspection	No Entry		41.84738506264664	-87.68536343468041	(41.847385062646644, -87.68536343468041)
2611439	BIRRIERIA Y TAQUERIA LOPEZ	BIRRIERIA Y TAQUERIA LOPEZ	1908435.0	Restaurant	Risk 1 (High)	2705 W 59TH ST	CHICAGO	IL	60629.0	2025-01-30	Canvass	Pass	35. APPROVED THAWING METHODS USED - Comments: FROZEN BEEF TONGUE IMPROPERLY THAWING AT ROOM TEMPERATURE AT 2-COMPARTMENT SINK IN BASEMENT PREP AREA. INSTD TO UTILIZE PROPER THAWING PROCEDURES AND MAINTAIN THAW (EX, UNDER COLD RUNNING WATER OR UNDER REFRIGERATION) | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTHS IMPROPERLY STORED ON COUNTER. INSTD TO STORE WIPING CLOTHS IN SANTIZING SOLUTION WHEN NOT IN USE  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: LARGE GARBAGE CANS BEING USED TO STORE RAW BEEF AND GOAT IN WALK IN COOLER. INSTD TO REMOVE AND USE PROPER FOOD GRADE CONTAINERS.	41.78633316306285	-87.69139683711299	(41.78633316306285, -87.69139683711299)
2609942	THE BURGER POINT	THE BURGER POINT	2458622.0	Restaurant	Risk 1 (High)	1900 S STATE ST	CHICAGO	IL	60616.0	2025-01-02	Canvass	Fail	23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED TCS FOOD ITEMS STORED ON SITE WITH DATES THAT LAPSE THE DISPOSITION DATE REQUIREMENT. FOUND THREE CONTAINERS OF COOKED CHILI WITH DATES OF 12/18 INSIDE THE REFRIGERATOR NEAR THE TOILET ROOMS. INSTRUCTED COOKED FOOD ITEMS MAY ONLY REMAIN ON SITE FOR UP TO SEVEN DAYS STARTING WITH THE FIRST DAY OF PREPARATION, AFTER THE LAPSE THE DISPOSITION DATE FOOD ITEMS MUST BE DISCARDED. APPROXIMATELY 10LBS AT $75 WORTH OF PRODUCT DISCARDED AT THIS TIME. PRIORITY VIOLATION 7-38-005, CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE MOUNTED DICER IN THE DISHWASHING AREA NOT CLEAN. INSTRUCTED TO CLEAN AFTER EVERY USE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS UNDER AND SURROUNDING THE COOKING EQUIPMENT IN THE FRONT PREP AREA DAMAGED AND NOT SMOOTH AND EASILY CLEANABLE. INSTRUCTED TO REPAIR FLOORS TO MAKE SURFACES SMOOTH AND EASILY CLEANABLE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE MANAGER ON SITE WITH NO ALLERGEN TRAINING CERTIFICATE. INSTRUCTED ALL CERTIFIED FOOD MANAGERS MUST TAKE ALLERGEN COURSE AND MAINTAIN RECORDS ON SITE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM 02/06/2024, REPORT #2589259  #36:4-204.112(B): OBSERVED NO AMBIENT AIR THERMOMETER IN THE REFRIGERATOR LOCATED IN THE DISHWASHING AREA. INSTRUCTED TO PROVIDE AND MAINTAIN. #49: 4-601.11(C): OBSERVED THE INTERIOR BOTTOM OF FRYERS WITH FRIES AND SLIGHT GREASE BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN SAID EQUIPMENT. #55: 6-501.13: OBSERVED THE SLIGHT DEBRIS ON FLOORS IN THE FOOD PREP AREA ESPECIALLY NEAR THE FOOD PREP TABLE NEAR THE DOOR AND SURROUNDING THE MOP SINK. INSTRUCTED TO CLEAN AND MAINTAIN SAID FLOORS.  PRIORITY FOUNDATION 7-42-090, CITATION ISSUED	41.8564944437266	-87.627317220209	(41.8564944437266, -87.627317220209)
2611451	MCDONALDS	MCDONALDS	3010812.0	Restaurant	Risk 2 (Medium)	180 W ADAMS ST	CHICAGO	IL	60603.0	2025-01-30	License	Pass	55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REMOVE COOLING AND FRYING EQUIPMENT IN THE UPSTAIRS PREP AREAS THAT IS NOT IN USE OR NO LONGER OPERABLE FROM THE FACILITY.	41.87950154763178	-87.63318905024185	(41.87950154763178, -87.63318905024185)
2611477	SUBWAY SANDWICH	SUBWAY SANDWICH	1922096.0	Restaurant	Risk 1 (High)	7918 S WESTERN AVE	CHICAGO	IL	60620.0	2025-01-30	Canvass Re-Inspection	Pass w/ Conditions	47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.11 : MUST REPAIR OR REPLACE DAMAGED EXTERIOR WALK IN COOLER DOOR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) : MUST CLEAN DUST BUILD UP AT LOWER SHELVING UNITS OF HOT & COLD UNITS, CASHIER AREA,WALK IN COOLER FAN GUARD COVER.MUST REMOVE ICE BUILD UP FROM WALK IN FREEZER SHELVING UNIT. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION FROM REPORT #2610947 2/23/25 NOT CORRECTED.#58- 2-102.13 : STILL OBSERVED NO FOOD ALLERGEN TRAINING FOR ALL FOOD MANAGERS MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-42-090)(CITATION ISSUED)	41.74953361548895	-87.68297971058266	(41.74953361548895, -87.68297971058266)
2610010	WINGSTOP	WINGSTOP	2622058.0	Restaurant	Risk 1 (High)	456 E 35TH ST	CHICAGO	IL	60616.0	2025-01-03	Canvass	Pass	49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE FAR REAR OF THE LOWER COMPARTMENT OF THE DEEP-FRYING UNITS WITH GREASE AND FOOD BUILD UP. INSTRUCTED TO DEEP CLEAN AND MAINTAIN.	41.831301728075424	-87.61469276346779	(41.831301728075424, -87.61469276346779)
2611453	SHERATON GRAND CHICAGO RIVERWALK	BANQUETS/ MEETING ROOMS	2996902.0	Restaurant	Risk 3 (Low)	301 E NORTH WATER ST	CHICAGO	IL	60611.0	2025-01-30	License	Pass		41.88945828010943	-87.62036837642913	(41.88945828010943, -87.62036837642913)
2611444	PALETERIA MI LINDO MICHOACAN INC.	PALETERIA MI LINDO MICHOACAN INC.	2717613.0	Restaurant	Risk 1 (High)	3719 E 106TH ST	CHICAGO	IL	60617.0	2025-01-30	Canvass	Pass w/ Conditions	1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE WITH VALID CHICAGO FOOD SANITATION MANAGER CERTIFICATE. NSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING ALL HOURS OF OPERATION. PRIORITY FOUNDATION | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CHICAGO FOOD SANITATION MANAGER ON SITE OR VALID CERTIFICATE POSTED WHEN TCS FOOD PREPARED AND SERVED. A CHICAGO FOOD SANITATION MANAGER MUST BE ON SITE AND VALID CERTIFICATE POSTED AT ALL TIMES TCS FOOD PREPARED AND SERVED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER IN REAR REACH-IN COOLER IN REAR PREP AREA. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD HANDLER NOT WEARING HAIR RESTRAINT. ALL FOOD HANDLERS MUST WEAR EFFECTIVE HAIR RESTRAINTS.	41.70261285302715	-87.53326501440729	(41.70261285302715, -87.53326501440729)
2611371	CITGO	CITGO	3010724.0	Grocery Store	Risk 1 (High)	1151 W 63RD ST	CHICAGO	IL	60621.0	2025-01-29	License	Pass	10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HAND WASHING SIGNAGE AT THE HAND WASHING SINKS IN THE PREP/TOILET ROOMS. INSTRUCTED TO PROVIDE SIGNAGE AND MAINTAIN. | 40. PERSONAL CLEANLINESS - Comments: FOOD HANDLERS/EMPLOYEES IN THE FOOD PREP AREA NOT WEARNG HAIR RESTRAINTS. INSTRUCTED TO HAVE FOOD HANDLERS/EMPLOYEES TO WEAR A HAIR RESTRAINT WHEN IN THE FOOD PREP AREA. MAINTAIN SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BROKEN FLOOR TILES IN THE FRONT/REAR. INSTRUCTED TO REPLACE AND MAINTAIN SMOOTH AND EASILY CLEANABLE FLOORS.  -HOLE IN THE WALL BEHIND DOOR LEADING TO THE REAR DISH WASHING AREA. INSTRUCTED TO SEAL HOLE AND MAINTAIN.	41.77950376765716	-87.65410178705166	(41.77950376765716, -87.65410178705166)
2611482	AYAYAY-COMIDA MEXICANA	AYAYAY	2998019.0	Restaurant	Risk 1 (High)	60 E LAKE ST	CHICAGO	IL	60601.0	2025-01-30	License	Pass	51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAK FROM THE PIPE UNDER HANDWASHING SINK NEXT TO THREE COMPARTMENT SINK. ALSO, OBSERVED LOW WATER PRESSURE AT THE HANDWASHING SINK IN THE BAR. INSTRUCTED TO REPAIR BOTH HANDSINKS AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE MECHANICAL VENTILATION IN RESTROOMS.	41.8858384517594	-87.62584164558255	(41.8858384517594, -87.62584164558255)
2611478	BEST BBQ	I  57 SMOKEHOUSE	1575975.0	Restaurant	Risk 1 (High)	1648 W 115TH ST	CHICAGO	IL	60643.0	2025-01-30	Complaint Re-Inspection	Pass	41. WIPING CLOTHS: PROPERLY USED & STORED - Comments:  ALL WIPING CLOTHS WHEN NOT IN USE MUST BE STORED IN A CLEAN SANITIZING SOLUTION. INSTRUCTED TO CORRECT AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: ALL CUTTING BOARDS IN NEED OF CLEANING AND OR REPLACING. CUTS DEEP GROOVES. INSTRUCTED TO CORRECT | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  ALL COOKING EQUIPMENT IN NEED OF CLEANING TO REMOVE ALL FOOD SPILLS AND BUILD UP. CLEAN ALL GREASE AND CHARCOL RESIDUE. CLEAN AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  FLOORS THROUGHOUT IN NEED OF DETAIL CLEANING TO REMOVE ALL FOOD SPILLS, GREASE AND DEBRIS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  HOOD VENTS IN NEED OF CLEANING TO REMOVE ALL DUST AND GREASE BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.	41.68489260581951	-87.6636402929156	(41.684892605819506, -87.6636402929156)
2611454	SHERATON GRAND CHICAGO RIVERWALK	BANQUETS/ MEETING ROOMS	2996887.0	Restaurant	Risk 3 (Low)	301 E NORTH WATER ST	CHICAGO	IL	60611.0	2025-01-30	License	Pass		41.88945828010943	-87.62036837642913	(41.88945828010943, -87.62036837642913)
2610058	QIAO LIN HOT POT	QIAO LIN HOT POT	2677722.0	Restaurant	Risk 1 (High)	2105 S JEFFERSON ST	CHICAGO	IL	60616.0	2025-01-06	Canvass	Pass w/ Conditions	22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER COLD HOLDING TEMPERATURES OF TCS FOOD. FOUND 15 DOZEN AND 3 EGGS AT ROOM TEMPERATURE IN THE REAR FOOD PREP AREA, THE TEMPERATURES RANGED 56.3F-58.1F. MANAGER DISCARDED APPROX. 30LBS AT $70 WORTH OF PRODUCT. INSTRUCTED MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW AT ALL TIMES.  PRIORITY 7-38-005, CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK DRY INGREDIENT, STORAGE CONTAINERS NOT LABELED IN THE SIDE PREP AREA. INSTRUCTED TO LABEL ALL STORAGE CONTAINERS WITH INGREDIENT COMMON NAME. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED TWO ELECTRICAL INSECT CONTROL DEVICES STORED ON WALLS ABOVE FOOD PREP TABLES IN TWO DIFFERENT SIDE PREP AREAS. INSTRUCTED TO RELOCATE DEVICES FROM ABOVE FOOD PRRP TABLES MENTIONED IN PREP AREAS AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED THE ICE SCOOP IMPROPERLY STORED INSIDE THE ICE MACHINE. INSTRUCTED TO PROPERLY STORE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE LOWER SHELVES UNDER THE FOOD PREP TABLES WITH RUST. INSTRUCTED TO REMOVE RUST, RESURFACE TO MAKE SURFACES SMOOTH AND EASILY CLEANABLE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SLIGHT GREASE AND FOOD BUILD UP ON THE FLOOR BEHIND THE GREASE TRAP UNDER THE STOVES IN THE REAR FOOD PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN.	41.85407103506335	-87.64160034330095	(41.85407103506335, -87.64160034330095)
2611441	SHERATON GRAND CHICAGO RIVERWALK	BANQUETS/ MEETING ROOMS	2996897.0	Restaurant	Risk 1 (High)	301 E NORTH WATER ST	CHICAGO	IL	60611.0	2025-01-30	License	Pass	"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MILK CRATES BEING USED AS SHELVING THROUGHOUT THE PREP AND STORAGE AREAS. MUST REMOVE AND PROVIDE SHELVING THAT IS 6"" OFF THE FLOOR AND PROVIDES FLOOR ACCESSIBILITY TO ENSURE ADEQUATE FACILITY CLEANING. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED POT & PAN DISH MACHINE EXCESSIVLY LEAKING FROM PIPES, INSTRUCTED TO REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE FOR PROPER DISPOSAL OF SANITARY NAPKINS IN WOMEN WASHROOM. INSTRUCTED TO PROVIDE COVERED WASTE RECEPTACLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CHIPPED & BUBBLING PAINT IN THE CEILING IN THE DISHROOMS ON 2ND & 5TH FLOOR AND CHEMICAL STORAGE AREA IN 2ND FLOOR CHEMICAL STORAGE AREA. NOTED CHEMICAL STORAGE AREA IN DISH ROOM CEILING HAS BLACK MOLD LIKE SUBSTANCE. INSTRUCTED TO RESURFACE AND REPAINT CHIPPED AREAS TO ENSURE WALLS ARE SEALED, SMOOTH AND EASILY CLEANABLE."	41.88945828010943	-87.62036837642913	(41.88945828010943, -87.62036837642913)
2610760	JJ FISH & CHICKEN	JJ FISH & CHICKEN	2470562.0	Restaurant	Risk 2 (Medium)	7828 S WESTERN AVE	CHICAGO	IL	60620.0	2025-01-17	Complaint Re-Inspection	Pass	37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 : MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE(SHAKERS) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 : MUST REMOVE FOIL LINED ON PREP TABLES AND SHELVING UNITS, PIPES OF COOKING EQUIPMENT,CRATES USED FOR FOOD STORAGE IN WALK IN COOLER AND SODA,RUSTY SHELVING UNITS IN 3- DOOR PREP COOLER, PREP TABLES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  4-501.11 : MUST REPAIR OR REPLACE WORN DOOR GASKETS ON 3- DOOR PREP COOLER & REACH IN FREEZER,DAMAGED FOOD STORAGE LARGE BINS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  4-601.11(C) : MUST CLEAN EXCESSIVE GREASE AND FOOD DEBRIS BUILD UP FROM 3- DOOR PREP COOLER SHELVING UNITS,ROLLING CARTS, FRYER CABINETS,REACH IN COOLER AT SERVICE COUNTER,EXTERIOR OF LARGE FOOD STORAGE CONTAINERS ON DISH STORAGE RACK,PREP TABLES,ALL COOLERS AND FREEZERS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 : MUST REPAIR OR REPLACE LEAKY FAUCET AT 3- COMPARTMENT SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  6-201.13 : MUST REPAIR OR REPLACED STAINED CEILING TILES IN DINING AREA AND MISSING OVER WALK IN COOLER & FREEZER,LOOSE WALL BASES IN DINING AREA,HOLE IN WALLS WHERE NEEDED,DAMAGED CEILING NEAR FRONT WINDOW IN DINING AREA.MUST REMOVE TAPE FROM LOWER WALL BASE IN DINING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  6-501.13 : MUST CLEAN EXCESSIVE GREASE FROM FLOOR UNDER FRYERS, DEBRIS BUILD UP AND STICKINESS SUBSTANCE FROM FLOOR IN REAR PREP AREA AND WALK IN FREEZER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 : MUST CLEAN DIRT ,GREASE AND FOOD SPLATTER FROM WALLS THROUGHOUT PREMISES AND SPIDER WEBS IN DINING AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-202.11 : MUST REPAIR OR REPLACE BURNT OUT LIGHTS IN TOILET ROOM & PREP AREA | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13 : MUST PROVIDE FOOD HANDLERS TRAINING FOR NEW EMPLOYEES.	41.7510454052325	-87.68302046552975	(41.7510454052325, -87.68302046552975)
